id,fecha_hora,concentracion_mp_mg_m3,concentracion_mp_sin_corregir_mg_nm3,concentracion_mp_mg_nm3,oxigeno_porcentaje_base_seca,humedad_porcentaje,concentracion_co2_porcentaje,concentracion_co2_sin_corregir_mg_nm3,temperatura_gases_salida_c,presion_gases_salida_atm,flujo_gases_salida_base_humeda_m3_min,flujo_gases_salida_base_seca_nm3_min,tipo_combustible,combustible,estado_fuente
42395,2025-09-03 10:34:00,348.392,282.758,304.125,7.155,13.109,8.272,147.928,153.774,0.983,2146.72,1341.367,,,
42396,2025-09-03 10:35:00,378.288,264.36,270.87,7.346,12.924,10.523,134.142,144.505,0.979,2112.444,1342.663,,,
42397,2025-09-03 10:36:00,79.786,322.004,214.696,8.48,13.831,10.637,150.263,142.278,0.976,2162.106,1313.186,,,
42398,2025-09-03 10:37:00,184.959,197.382,290.745,7.239,13.441,11.23,136.045,151.36,0.975,2126.444,1251.019,,,
42399,2025-09-03 10:38:00,74.862,120.874,449.149,7.232,12.252,10.888,140.379,140.718,0.98,2145.99,1268.961,,,
42400,2025-09-03 10:39:00,123.778,475.69,116.976,8.155,12.709,13.808,145.289,146.395,0.981,2107.176,1270.168,,,
42401,2025-09-03 10:40:00,130.278,174.68,491.16,7.124,13.863,8.471,134.721,152.83,0.975,2161.404,1309.895,,,
42402,2025-09-03 10:41:00,214.188,179.36,497.323,6.968,13.451,9.59,130.623,154.311,0.982,2183.96,1320.759,,,
42403,2025-09-03 10:42:00,143.997,288.984,339.129,7.346,13.189,13.812,139.813,143.735,0.98,2156.959,1258.897,,,
42404,2025-09-03 10:43:00,85.342,296.645,232.618,7.901,13.118,10.672,154.729,144.443,0.985,2159.681,1278.967,,,
42405,2025-09-03 10:44:00,108.622,107.374,189.22,6.586,12.796,11.427,130.461,148.509,0.976,2167.331,1300.715,,,
42406,2025-09-03 10:45:00,101.546,159.182,210.596,7.248,13.17,8.486,133.283,143.398,0.982,2119.634,1327.137,,,
42407,2025-09-03 10:46:00,390.577,251.262,120.042,7.192,13.543,9.704,154.206,142.261,0.977,2106.879,1284.444,,,
42408,2025-09-03 10:47:00,315.752,373.492,290.044,6.99,12.255,8.238,139.176,146.39,0.977,2185.4,1299.718,,,
42409,2025-09-03 10:48:00,388.717,191.367,122.93,7.809,13.94,8.825,158.146,141.084,0.975,2184.661,1299.615,,,
42410,2025-09-03 10:49:00,203.909,269.206,387.39,7.08,12.479,11.8,141.407,153.413,0.975,2154.464,1342.676,,,
42411,2025-09-03 10:50:00,147.429,322.938,248.772,7.713,12.895,12.582,153.901,145.013,0.977,2119.707,1334.523,,,
42412,2025-09-03 10:51:00,329.403,455.437,179.746,7.509,12.045,13.221,137.764,145.044,0.977,2181.724,1335.788,,,
42413,2025-09-03 10:52:00,164.189,230.428,317.941,6.934,13.101,9.509,131.855,151.871,0.975,2122.024,1266.661,,,
42414,2025-09-03 10:53:00,154.784,153.423,489.504,7.033,12.764,9.997,156.447,145.123,0.982,2186.092,1340.083,,,
42415,2025-09-03 10:54:00,131.377,295.709,378.052,6.841,12.5,11.416,157.819,151.414,0.98,2142.377,1289.374,,,
42416,2025-09-03 10:55:00,95.388,398.689,296.699,6.613,13.971,8.502,151.243,142.719,0.979,2105.749,1304.475,,,
42417,2025-09-03 10:56:00,139.762,143.944,410.766,7.738,12.856,12.84,153.102,147.935,0.976,2181.687,1311.432,,,
42418,2025-09-03 10:57:00,174.362,269.873,394.991,7.846,12.829,10.9,130.214,151.528,0.978,2156.063,1293.018,,,
42419,2025-09-03 10:58:00,285.898,107.114,456.694,6.832,12.926,13.793,152.615,146.748,0.98,2131.836,1284.324,,,
42420,2025-09-03 10:59:00,71.898,113.424,181.868,7.731,12.232,8.704,144.166,141.077,0.985,2145.293,1274.802,,,
42421,2025-09-03 11:00:00,123.677,293.181,443.551,8.464,12.786,8.8,143.584,151.054,0.98,2188.62,1301.355,,,
42422,2025-09-03 11:01:00,333.158,219.279,220.41,6.649,12.673,10.091,146.202,147.411,0.975,2120.316,1333.763,,,
42423,2025-09-03 11:02:00,101.423,438.043,476.4,7.481,12.93,9.241,138.136,144.746,0.977,2110.379,1326.522,,,
42424,2025-09-03 11:03:00,169.926,340.862,212.426,7.966,13.713,12.18,150.889,154.892,0.979,2178.479,1300.99,,,
42425,2025-09-03 11:04:00,352.631,281.573,470.739,6.592,12.386,13.681,138.868,153.141,0.98,2162.168,1284.281,,,
42426,2025-09-03 11:05:00,104.224,263.174,485.516,8.057,13.215,8.539,146.758,140.567,0.982,2186.997,1251.272,,,
42427,2025-09-03 11:06:00,78.958,298.898,158.197,8.459,12.075,9.453,134.108,148.905,0.981,2131.341,1270.77,,,
42428,2025-09-03 11:07:00,219.588,116.176,489.8,6.677,12.634,9.427,150.252,145.319,0.98,2156.125,1268.681,,,
42429,2025-09-03 11:08:00,155.847,457.117,134.289,8.144,12.945,11.054,135.688,140.561,0.983,2104.242,1308.835,,,
42430,2025-09-03 11:09:00,247.193,499.321,187.427,7.257,12.149,10.712,135.112,140.169,0.977,2184.668,1342.076,,,
42431,2025-09-03 11:10:00,331.332,172.595,277.668,6.788,13.088,12.361,130.728,148.756,0.976,2119.118,1281.623,,,
42432,2025-09-03 11:11:00,98.002,148.153,497.439,7.486,12.621,12.396,133.654,144.802,0.983,2111.462,1329.314,,,
42433,2025-09-03 11:12:00,253.245,157.431,295.425,6.643,13.986,11.437,136.977,150.55,0.98,2148.455,1282.973,,,
42434,2025-09-03 11:13:00,226.928,364.411,320.164,7.544,13.262,11.546,136.669,146.816,0.981,2174.491,1346.416,,,
42435,2025-09-03 11:14:00,100.428,364.576,377.77,6.539,12.488,13.054,139.83,151.497,0.983,2120.977,1269.484,,,
42436,2025-09-03 11:15:00,268.399,439.17,487.317,7.957,12.205,10.382,131.632,152.196,0.984,2123.347,1290.689,,,
42437,2025-09-03 11:16:00,145.774,400.731,413.341,7.476,12.081,8.074,158.056,149.859,0.981,2131.559,1264.936,,,
42438,2025-09-03 11:17:00,220.742,279.876,189.662,7.418,12.182,9.278,133.575,146.27,0.983,2181.109,1272.622,,,
42439,2025-09-03 11:18:00,78.795,345.142,221.196,6.892,13.36,8.212,151.059,154.827,0.98,2174.735,1260.596,,,
42440,2025-09-03 11:19:00,210.854,375.314,139.051,7.223,13.71,10.361,146.052,144.6,0.975,2126.985,1260.951,,,
42441,2025-09-03 11:20:00,157.262,305.095,357.781,6.864,12.313,10.147,146.584,147.719,0.985,2125.513,1312.85,,,
42442,2025-09-03 11:21:00,337.833,290.26,172.296,7.971,12.804,8.592,133.166,147.806,0.983,2190.644,1328.386,,,
42443,2025-09-03 11:22:00,69.943,358.039,202.962,6.898,12.708,12.53,137.296,146.425,0.983,2161.482,1258.103,,,
42444,2025-09-03 11:23:00,196.513,322.99,455.245,7.734,13.289,11.318,153.396,141.821,0.979,2122.498,1272.131,,,
42445,2025-09-03 11:24:00,210.451,357.577,230.702,7.059,12.365,9.354,143.911,145.309,0.984,2114.038,1282.109,,,
42446,2025-09-03 11:25:00,303.752,345.142,326.659,7.814,13.907,12.555,143.712,143.228,0.98,2106.615,1343.677,,,
42447,2025-09-03 11:26:00,251.001,387.679,259.026,7.581,13.457,12.008,146.377,153.498,0.982,2124.635,1309.804,,,
42448,2025-09-03 11:27:00,283.524,357.121,129.613,7.347,13.91,9.15,143.014,149.831,0.976,2172.003,1260.727,,,
42449,2025-09-03 11:28:00,321.967,307.897,245.146,7.846,12.555,13.897,154.184,144.317,0.977,2137.166,1286.974,,,
42450,2025-09-03 11:29:00,351.771,372.719,263.227,7.331,13.175,9.065,152.461,148.486,0.979,2196.503,1321.518,,,
42451,2025-09-03 11:30:00,159.856,279.793,458.28,8.143,13.465,12.63,139.51,152.798,0.981,2132.426,1347.824,,,
42452,2025-09-03 11:31:00,238.308,196.668,229.78,7.959,13.422,13.81,154.362,154.017,0.983,2115.02,1323.837,,,
42453,2025-09-03 11:32:00,344.038,100.567,251.696,7.581,12.043,12.353,145.558,141.126,0.977,2117.659,1268.118,,,
42454,2025-09-03 11:33:00,396.308,323.986,413.159,8.254,13.997,11.995,148.832,151.804,0.983,2148.845,1331.919,,,
42455,2025-09-03 11:34:00,361.332,336.262,403.583,8.158,13.856,13.42,155.985,154.495,0.984,2193.746,1250.334,,,
42456,2025-09-03 11:35:00,180.014,488.82,419.314,7.564,12.24,9.615,144.28,147.009,0.983,2190.028,1298.239,,,
42457,2025-09-03 11:36:00,118.308,244.591,481.508,6.637,13.087,9.663,152.688,154.933,0.981,2118.332,1284.507,,,
42458,2025-09-03 11:37:00,221.287,257.653,418.223,7.632,12.629,11.847,148.843,154.356,0.983,2175.448,1344.633,,,
42459,2025-09-03 11:38:00,309.575,180.72,263.043,7.211,13.758,13.293,142.802,149.853,0.984,2175.238,1254.592,,,
42460,2025-09-03 11:39:00,222.399,128.214,428.603,7.58,13.395,11.704,153.671,152.714,0.981,2116.53,1275.557,,,
42461,2025-09-03 11:40:00,219.113,409.122,303.47,7.794,12.447,13.862,133.155,144.448,0.983,2129.82,1275.986,,,
42462,2025-09-03 11:41:00,343.381,199.872,211.086,7.79,12.068,9.337,147.437,153.762,0.979,2107.604,1292.338,,,
42463,2025-09-03 11:42:00,176.491,343.562,221.167,7.847,12.583,12.955,131.392,148.878,0.98,2107.486,1342.335,,,
42464,2025-09-03 11:43:00,350.928,375.109,189.537,7.859,12.076,13.564,134.685,147.645,0.976,2144.211,1315.262,,,
42465,2025-09-03 11:44:00,192.382,288.495,157.997,6.719,12.283,10.562,147.966,152.535,0.984,2148.402,1262.143,,,
42466,2025-09-03 11:45:00,164.882,450.541,173.796,6.883,13.272,13.772,139.228,153.342,0.976,2103.274,1332.486,,,
42467,2025-09-03 11:46:00,208.896,277.518,125.271,7.761,13.49,9.213,137.874,150.519,0.978,2196.623,1312.983,,,
42468,2025-09-03 11:47:00,316.856,213.963,455.38,7.316,12.936,13.717,158.675,140.376,0.978,2148.631,1251.615,,,
42469,2025-09-03 11:48:00,94.101,458.406,472.403,8.026,13.201,13.417,140.977,148.958,0.976,2178.784,1341.857,,,
42470,2025-09-03 11:49:00,118.747,444.626,334.708,6.75,12.312,8.397,146.942,152.325,0.984,2163.493,1254.744,,,
42471,2025-09-03 11:50:00,383.006,165.616,436.196,6.883,12.634,11.128,146.027,148.179,0.985,2161.931,1310.994,,,
42472,2025-09-03 11:51:00,111.422,110.384,173.428,7.617,13.426,11.173,131.861,154.023,0.984,2130.313,1310.084,,,
42473,2025-09-03 11:52:00,248.705,135.994,460.67,7.501,12.73,8.342,150.228,153.46,0.978,2188.711,1310.88,,,
42474,2025-09-03 11:53:00,252.76,214.619,302.545,7.033,12.698,8.237,145.387,147.945,0.976,2129.974,1334.828,,,
42475,2025-09-03 11:54:00,221.369,488.904,126.866,7.317,12.388,8.031,141.443,146.057,0.977,2195.151,1262.364,,,
42476,2025-09-03 11:55:00,275.661,323.406,156.525,6.57,13.19,11.147,131.981,140.826,0.983,2103.942,1303.467,,,
42477,2025-09-03 11:56:00,130.439,249.305,223.591,6.574,13.619,10.783,138.79,149.489,0.978,2111.47,1307.36,,,
42478,2025-09-03 11:57:00,243.432,455.486,117.423,6.69,12.939,13.643,156.523,143.989,0.984,2172.657,1289.767,,,
42479,2025-09-03 11:58:00,180.261,281.255,223.717,7.654,12.231,10.054,135.211,150.027,0.983,2160.87,1302.807,,,
42480,2025-09-03 11:59:00,281.584,226.095,123.972,8.227,13.677,11.949,136.58,151.981,0.977,2171.706,1300.094,,,
42481,2025-09-03 12:00:00,99.428,476.488,194.411,7.02,12.143,8.045,136.159,146.13,0.982,2164.162,1325.898,,,
42482,2025-09-03 12:01:00,249.807,439.807,206.268,6.568,12.943,11.981,156.724,140.234,0.979,2152.72,1264.589,,,
42483,2025-09-03 12:02:00,114.845,437.467,497.748,7.917,12.522,13.481,151.0,152.979,0.977,2103.119,1252.959,,,
42484,2025-09-03 12:03:00,147.525,304.914,194.219,8.211,13.873,10.129,156.455,148.235,0.981,2180.891,1343.149,,,
42485,2025-09-03 12:04:00,126.548,415.775,195.675,6.776,13.475,9.884,157.412,144.722,0.983,2151.015,1281.365,,,
42486,2025-09-03 12:05:00,113.993,171.741,374.716,7.271,13.133,11.756,157.839,149.507,0.984,2110.582,1329.173,,,
42487,2025-09-03 12:06:00,338.999,329.289,443.743,6.817,13.336,9.971,144.571,150.116,0.976,2119.249,1281.974,,,
42488,2025-09-03 12:07:00,149.998,493.538,254.822,6.713,13.065,10.415,144.287,142.212,0.979,2166.2,1250.394,,,
42489,2025-09-03 12:08:00,374.493,216.383,450.247,7.796,12.295,9.639,154.868,149.696,0.981,2107.701,1271.559,,,
42490,2025-09-03 12:09:00,389.474,417.741,236.057,8.435,13.418,10.069,139.958,144.3,0.978,2186.948,1260.544,,,
42491,2025-09-03 12:10:00,249.941,296.191,178.806,7.856,12.985,12.076,130.666,152.054,0.978,2179.074,1332.274,,,
42492,2025-09-03 12:11:00,100.05,115.922,231.856,8.47,13.269,13.534,139.946,154.123,0.983,2130.632,1267.079,,,
42493,2025-09-03 12:12:00,181.092,405.208,343.743,7.369,12.09,11.499,151.491,141.54,0.983,2188.351,1349.368,,,
42494,2025-09-03 12:13:00,329.206,167.428,246.857,8.296,12.284,8.06,133.708,153.76,0.982,2188.518,1311.27,,,
42495,2025-09-03 12:14:00,178.587,352.589,369.158,6.91,13.179,9.583,153.543,153.552,0.984,2183.784,1282.292,,,
42496,2025-09-03 12:15:00,80.456,134.266,194.774,6.736,12.919,13.713,154.464,145.144,0.98,2130.766,1300.477,,,
42497,2025-09-03 12:16:00,244.875,478.747,380.397,7.905,12.454,13.462,133.027,140.433,0.983,2165.586,1346.171,,,
42498,2025-09-03 12:17:00,345.792,216.69,238.975,7.243,12.482,8.694,132.935,149.948,0.975,2145.142,1313.615,,,
42499,2025-09-03 12:18:00,328.574,190.586,282.347,7.135,13.263,13.451,135.964,145.171,0.985,2153.888,1325.362,,,
42500,2025-09-03 12:19:00,111.293,151.655,323.098,7.843,12.118,13.787,140.692,142.875,0.984,2140.969,1299.374,,,
42501,2025-09-03 12:20:00,285.468,478.401,374.49,7.167,12.869,9.947,145.982,141.628,0.983,2100.399,1303.274,,,
42502,2025-09-03 12:21:00,127.176,384.761,195.485,7.645,13.046,12.206,144.566,142.94,0.981,2100.998,1348.392,,,
42503,2025-09-03 12:22:00,126.373,396.664,434.378,7.099,12.616,11.36,155.595,143.562,0.98,2177.285,1310.448,,,
42504,2025-09-03 12:23:00,355.925,299.762,388.737,8.068,13.641,10.022,134.267,151.937,0.977,2194.638,1304.192,,,
42505,2025-09-03 12:24:00,137.384,289.891,193.639,7.125,12.114,8.92,150.927,151.757,0.976,2122.961,1337.343,,,
42506,2025-09-03 12:25:00,142.137,144.008,489.99,7.57,13.732,10.202,146.467,147.416,0.978,2154.432,1294.92,,,
42507,2025-09-03 12:26:00,50.229,323.936,365.919,6.546,13.447,13.567,152.105,148.3,0.977,2130.604,1297.362,,,
42508,2025-09-03 12:27:00,354.734,198.767,280.971,8.083,12.893,12.867,140.258,153.767,0.981,2147.754,1321.021,,,
42509,2025-09-03 12:28:00,327.408,490.858,163.011,7.741,13.849,9.984,144.141,153.621,0.978,2111.815,1265.981,,,
42510,2025-09-03 12:29:00,269.565,418.632,313.288,6.884,13.404,11.286,130.858,152.43,0.979,2172.541,1263.021,,,
42511,2025-09-03 12:30:00,312.593,265.197,165.91,6.931,13.862,10.436,133.483,145.614,0.975,2151.625,1311.833,,,
42512,2025-09-03 12:31:00,103.217,160.537,271.797,7.025,12.945,10.797,141.25,145.498,0.98,2130.872,1268.345,,,
42513,2025-09-03 12:32:00,210.413,414.133,263.485,7.653,12.906,12.567,144.438,153.318,0.982,2166.357,1293.553,,,
42514,2025-09-03 12:33:00,172.927,148.822,387.976,7.597,13.061,11.258,132.572,153.898,0.978,2151.124,1330.445,,,
42515,2025-09-03 12:34:00,82.822,175.734,176.953,7.048,12.131,9.086,154.75,151.977,0.976,2140.428,1280.996,,,
42516,2025-09-03 12:35:00,220.146,184.608,428.749,7.888,13.817,9.614,158.382,151.357,0.982,2153.32,1324.229,,,
42517,2025-09-03 12:36:00,372.259,322.756,230.453,8.278,13.335,11.407,147.892,148.372,0.976,2195.368,1282.785,,,
42518,2025-09-03 12:37:00,64.021,414.823,277.595,6.587,13.235,12.157,131.602,145.075,0.983,2106.928,1253.976,,,
42519,2025-09-03 12:38:00,152.011,225.726,408.936,7.334,13.853,11.049,152.165,143.609,0.98,2192.398,1259.165,,,
42520,2025-09-03 12:39:00,122.639,133.868,350.157,7.687,13.987,11.721,136.515,142.105,0.977,2112.633,1293.387,,,
42521,2025-09-03 12:40:00,133.351,285.815,223.21,7.673,12.327,12.736,152.01,150.923,0.984,2120.637,1281.789,,,
42522,2025-09-03 12:41:00,367.952,399.244,254.481,6.539,13.498,11.272,143.03,151.655,0.976,2197.918,1296.895,,,
42523,2025-09-03 12:42:00,213.824,188.666,222.315,6.921,13.16,13.863,131.603,145.38,0.981,2181.005,1302.308,,,
42524,2025-09-03 12:43:00,213.205,187.97,337.908,6.624,12.922,9.413,138.362,140.091,0.981,2135.171,1344.269,,,
42525,2025-09-03 12:44:00,316.201,478.891,233.05,7.638,13.955,13.518,142.811,154.079,0.975,2140.472,1297.216,,,
42526,2025-09-03 12:45:00,104.072,481.661,390.279,7.791,13.701,9.486,152.088,146.556,0.981,2129.912,1335.748,,,
42527,2025-09-03 12:46:00,220.543,496.186,331.915,6.819,13.393,11.19,133.992,154.619,0.982,2122.517,1335.07,,,
42528,2025-09-03 12:47:00,200.495,423.064,158.283,7.166,12.765,10.735,138.61,150.16,0.984,2106.088,1338.744,,,
42529,2025-09-03 12:48:00,258.919,175.274,224.107,7.16,13.332,10.237,132.506,141.86,0.982,2103.367,1303.793,,,
42530,2025-09-03 12:49:00,399.845,184.793,188.579,8.14,13.063,13.776,148.474,144.904,0.98,2150.16,1278.617,,,
42531,2025-09-03 12:50:00,319.307,236.09,256.125,6.889,12.499,9.634,144.228,149.856,0.984,2153.011,1328.625,,,
42532,2025-09-03 12:51:00,189.253,227.253,306.394,7.597,12.901,12.049,157.87,149.739,0.979,2176.156,1282.268,,,
42533,2025-09-03 12:52:00,339.644,482.611,302.705,8.066,12.424,12.824,152.217,143.48,0.984,2109.513,1339.578,,,
42534,2025-09-03 12:53:00,109.748,415.63,401.809,8.159,13.001,9.182,153.337,142.653,0.983,2151.471,1260.485,,,
42535,2025-09-03 12:54:00,60.662,389.604,175.669,7.833,13.44,13.839,134.932,144.152,0.981,2192.446,1317.816,,,
42536,2025-09-03 12:55:00,121.557,174.385,478.589,7.099,12.073,11.28,137.999,151.803,0.978,2185.266,1298.128,,,
42537,2025-09-03 12:56:00,169.144,463.81,237.138,8.146,13.531,13.487,145.394,143.628,0.981,2153.457,1310.708,,,
42538,2025-09-03 12:57:00,228.703,431.148,220.1,7.984,12.04,11.983,130.405,150.527,0.984,2113.363,1261.123,,,
42539,2025-09-03 12:58:00,265.295,165.457,374.071,7.909,13.035,11.897,156.104,153.05,0.981,2115.605,1347.129,,,
42540,2025-09-03 12:59:00,368.712,448.468,422.207,6.635,13.147,10.074,153.332,145.874,0.983,2147.734,1321.444,,,
42541,2025-09-03 13:00:00,228.449,208.899,251.389,6.587,13.522,12.624,131.738,140.105,0.978,2161.735,1278.508,,,
42542,2025-09-03 13:01:00,225.446,132.348,398.739,7.891,13.522,8.179,155.471,142.129,0.978,2197.862,1338.949,,,
42543,2025-09-03 13:02:00,67.585,362.729,453.494,8.39,12.835,11.335,130.135,144.678,0.978,2183.129,1295.284,,,
42544,2025-09-03 13:03:00,62.219,361.522,406.721,8.047,12.133,8.193,133.427,142.849,0.98,2141.437,1268.606,,,
42545,2025-09-03 13:04:00,242.906,137.973,113.679,8.163,13.387,9.841,131.661,144.343,0.979,2135.017,1293.062,,,
42546,2025-09-03 13:05:00,203.363,227.541,430.948,7.59,13.022,8.578,144.375,148.161,0.984,2101.349,1281.932,,,
42547,2025-09-03 13:06:00,343.713,497.126,409.792,7.109,12.666,13.47,153.521,140.316,0.976,2100.772,1320.842,,,
42548,2025-09-03 13:07:00,106.238,371.371,367.716,7.855,12.47,11.77,135.356,140.964,0.981,2147.444,1252.127,,,
42549,2025-09-03 13:08:00,58.74,392.03,404.009,7.924,12.24,12.011,153.145,152.836,0.979,2106.929,1338.019,,,
42550,2025-09-03 13:09:00,207.164,185.167,491.77,7.851,12.59,13.107,135.548,147.835,0.984,2115.636,1293.234,,,
42551,2025-09-03 13:10:00,133.117,131.513,272.445,8.393,12.917,12.398,159.716,154.033,0.983,2198.038,1261.294,,,
42552,2025-09-03 13:11:00,67.365,210.761,126.889,7.234,12.955,8.745,155.604,140.049,0.979,2171.724,1326.787,,,
42553,2025-09-03 13:12:00,303.609,199.559,284.356,6.579,13.165,11.705,152.116,140.002,0.981,2145.225,1348.83,,,
42554,2025-09-03 13:13:00,89.058,193.818,118.573,8.317,12.725,13.869,147.751,151.094,0.982,2185.788,1340.273,,,
42555,2025-09-03 13:14:00,262.912,177.102,217.7,6.821,13.84,9.285,137.276,147.144,0.976,2117.742,1266.47,,,
42556,2025-09-03 13:15:00,148.367,329.902,334.752,7.895,12.992,11.718,133.578,153.707,0.982,2138.932,1271.661,,,
42557,2025-09-03 13:16:00,110.724,231.241,223.849,8.246,12.847,11.382,143.809,151.799,0.976,2129.475,1348.769,,,
42558,2025-09-03 13:17:00,182.913,428.138,374.158,7.12,12.096,10.35,142.08,147.559,0.977,2199.546,1270.275,,,
42559,2025-09-03 13:18:00,330.506,173.579,428.795,8.161,13.198,13.728,150.234,147.178,0.98,2190.11,1280.169,,,
42560,2025-09-03 13:19:00,187.233,285.851,268.176,7.164,13.206,10.138,135.103,152.168,0.985,2152.608,1312.284,,,
42561,2025-09-03 13:20:00,312.769,105.463,460.055,8.089,13.167,8.562,146.864,152.056,0.985,2142.404,1279.135,,,
42562,2025-09-03 13:21:00,93.92,292.673,131.936,6.64,13.775,13.775,150.801,144.154,0.984,2199.811,1288.137,,,
42563,2025-09-03 13:22:00,320.47,122.335,436.045,7.81,13.526,12.375,138.969,150.12,0.975,2120.633,1324.127,,,
42564,2025-09-03 13:23:00,132.927,491.089,431.429,7.854,13.735,10.055,153.4,149.648,0.984,2140.789,1309.331,,,
42565,2025-09-03 13:24:00,287.088,416.237,228.798,7.483,12.119,9.683,142.955,152.841,0.983,2171.177,1331.014,,,
42566,2025-09-03 13:25:00,248.024,296.045,219.486,7.874,12.636,13.568,134.879,153.029,0.98,2170.383,1327.548,,,
42567,2025-09-03 13:26:00,375.201,134.635,222.038,8.346,12.637,9.641,135.843,144.024,0.978,2157.424,1329.927,,,
42568,2025-09-03 13:27:00,185.563,336.978,424.557,7.968,13.314,11.223,138.367,153.196,0.983,2195.189,1267.783,,,
42569,2025-09-03 13:28:00,73.158,403.506,432.661,8.423,12.897,9.29,134.744,153.869,0.976,2124.677,1275.695,,,
42570,2025-09-03 13:29:00,56.704,176.287,231.889,7.397,13.555,13.971,146.888,141.645,0.982,2156.863,1268.257,,,
42571,2025-09-03 13:30:00,339.4,327.283,337.036,7.557,12.769,12.617,158.474,148.606,0.982,2181.048,1262.263,,,
42572,2025-09-03 13:31:00,233.657,425.684,155.573,7.027,12.443,11.406,156.882,146.547,0.981,2123.246,1335.028,,,
42573,2025-09-03 13:32:00,321.335,407.299,287.511,8.471,12.582,12.475,139.713,146.03,0.984,2187.115,1250.382,,,
42574,2025-09-03 13:33:00,132.049,421.197,499.517,6.61,12.365,13.498,155.94,150.572,0.978,2163.913,1312.751,,,
42575,2025-09-03 13:34:00,170.779,451.729,163.536,7.217,12.396,13.779,158.621,141.944,0.98,2138.107,1337.288,,,
42576,2025-09-03 13:35:00,60.536,475.073,479.025,7.095,12.434,12.716,138.825,152.299,0.983,2164.769,1266.75,,,
42577,2025-09-03 13:36:00,386.522,262.208,429.702,7.273,12.032,13.094,157.159,140.399,0.982,2192.806,1343.164,,,
42578,2025-09-03 13:37:00,283.754,327.508,488.886,8.335,13.432,10.387,159.923,148.675,0.981,2198.818,1345.748,,,
42579,2025-09-03 13:38:00,376.622,416.264,171.832,7.236,12.799,10.351,153.93,143.38,0.978,2128.143,1308.08,,,
42580,2025-09-03 13:39:00,142.924,378.856,185.407,8.334,12.045,12.85,141.707,150.012,0.978,2190.907,1316.713,,,
42581,2025-09-03 13:40:00,264.012,498.208,106.747,7.347,12.74,12.558,148.256,147.881,0.982,2103.859,1268.663,,,
42582,2025-09-03 13:41:00,287.475,105.471,389.881,8.21,13.811,13.406,140.926,154.996,0.975,2100.727,1348.414,,,
42583,2025-09-03 13:42:00,161.142,242.053,357.638,7.544,13.022,8.798,159.879,152.935,0.982,2160.162,1323.947,,,
42584,2025-09-03 13:43:00,346.838,212.411,171.226,7.123,13.974,12.145,132.036,145.049,0.977,2148.165,1301.622,,,
42585,2025-09-03 13:44:00,381.507,204.926,416.458,7.399,13.08,11.886,156.792,147.927,0.982,2146.918,1300.098,,,
42586,2025-09-03 13:45:00,359.699,189.012,219.678,7.349,13.926,12.791,132.236,144.767,0.977,2123.407,1311.798,,,
